Stkcd,Accper,eps,eps_diluted,ttl_shr_cap,
601688,30/9/2017,0.66,0.66,,
601688,31/12/2017,1.2951,1.2951,7162768800,
601688,31/3/2018,0.2657,0.2657,,
601688,30/6/2018,0.441,0.441,7162768800,
601688,30/9/2018,0.61,0.61,,
601688,31/12/2018,0.66,0.66,8251500000,
601688,31/3/2019,0.34,0.34,,
601688,30/6/2019,0.49,0.49,9076650000,
601688,30/9/2019,0.75,0.75,,
601688,31/12/2019,1.04,1.03,9076650000,
601688,31/3/2020,0.32,0.32,,
601688,30/6/2020,0.71,0.7,9076650000,
601688,30/9/2020,0.98,0.97,,
601717,30/6/2010,0.8,0.8,560000000,
601717,30/9/2010,1.05,1.05,,
601717,31/12/2010,1.43,1.43,700000000,
601717,31/3/2011,0.41,0.41,,
601717,30/6/2011,0.78,0.78,700000000,
601717,30/9/2011,1.25,1.25,,
601717,31/12/2011,1.71,1.71,700000000,
601717,31/3/2012,0.3,0.3,,
601717,30/6/2012,0.58,0.58,1400000000,
601717,30/9/2012,0.86,0.86,,
601717,31/12/2012,1.12,1.12,1621122000,
601717,31/3/2013,0.24,0.24,,
601717,30/6/2013,0.33,0.33,1621122000,
601717,30/9/2013,0.43,0.43,,
601717,31/12/2013,0.53,0.53,1621122000,
601717,31/3/2014,0.09,0.09,,
601717,30/6/2014,0.15,0.15,1621122000,
601717,30/9/2014,0.16,0.16,,
601717,31/12/2014,0.13,0.13,1621122000,
601717,31/3/2015,0.02,0.02,,
601717,30/6/2015,0.04,0.04,1621122000,
601717,30/9/2015,0.03,0.03,,
601717,31/12/2015,0.03,0.03,1621122000,
601717,31/3/2016,0.01,0.01,,
601717,30/6/2016,0.03,0.03,1621122000,
601717,30/9/2016,0.08,0.08,,
601717,31/12/2016,0.038,0.038,1621122000,
601717,31/3/2017,0.04,0.04,,
601717,30/6/2017,0.1,0.1,1732471370,
601717,30/9/2017,0.19,0.19,,
601717,31/12/2017,0.167,0.167,1732471370,
601717,31/3/2018,0.088,0.088,,
601717,30/6/2018,0.26,0.26,1732471370,
601717,30/9/2018,0.4,0.4,,
601717,31/12/2018,0.48,0.48,1732471370,
601717,31/3/2019,0.218,0.218,,
601717,30/6/2019,0.42,0.42,1732471370,
601717,30/9/2019,0.61,0.61,,
601717,31/12/2019,0.6,0.6,1732471370,
601717,31/3/2020,0.232,0.23,,
601717,30/6/2020,0.655,0.655,1732471370,
601717,30/9/2020,0.7,0.699,,
601727,31/12/2008,0.2196,0.2196,12507686405,
601727,31/3/2009,0.05,0.05,,
601727,30/6/2009,0.1127,0.1127,12507686405,
601727,30/9/2009,0.1694,0.1694,,
601727,31/12/2009,0.2,0.2,12507686405,
601727,31/3/2010,0.0565,0.0565,,
601727,30/6/2010,0.113,0.113,12823626660,
601727,30/9/2010,0.187,0.187,,
601727,31/12/2010,0.2219,0.2219,12823626660,
601727,31/3/2011,0.0644,0.0644,,
601727,30/6/2011,0.1277,0.1277,12823626660,
601727,30/9/2011,0.2221,0.2221,,
601727,31/12/2011,0.2581,0.2581,12823626660,
601727,31/3/2012,0.073,0.073,,
601727,30/6/2012,0.1503,0.1503,12823626660,
601727,30/9/2012,0.2237,0.2237,,
601727,31/12/2012,0.2122,0.2122,12823626660,
601727,31/3/2013,0.0518,0.0518,,
601727,30/6/2013,0.1138,0.1138,12823626660,
601727,30/9/2013,0.163,0.163,,
601727,31/12/2013,0.1921,0.1921,12823626660,
601727,31/3/2014,0.0522,0.0522,,
601727,30/6/2014,0.1011,0.1011,12823626660,
601727,30/9/2014,0.1395,0.1395,,
601727,31/12/2014,0.1992,0.1992,12823626660,
601727,31/3/2015,0.0508,0.0508,,
601727,30/6/2015,0.1042,0.1042,12823626660,
601727,30/9/2015,0.1476,0.1476,,
601727,31/12/2015,0.17,0.17,12824305186,
601727,31/3/2016,0.0366,0.0366,,
601727,30/6/2016,0.0974,0.0974,12824309122,
601727,30/9/2016,0.1317,0.1317,,
601727,31/12/2016,0.1556,0.1556,13431156430,
601727,31/3/2017,0.0362,0.0362,,
601727,30/6/2017,0.1012,0.1012,13431158307,
601727,30/9/2017,0.1398,0.1398,,
601727,31/12/2017,0.1895,0.1895,14725180717,
601727,31/3/2018,0.0446,0.0446,,
601727,30/6/2018,0.1199,0.1199,14725180717,
601727,30/9/2018,0.1473,0.1473,,
601727,31/12/2018,0.2049,0.203,14725187459,
601727,31/3/2019,0.0518,0.0513,,
601727,30/6/2019,0.1237,0.1235,15152397653,
601727,30/9/2019,0.1475,0.1475,,
601727,31/12/2019,0.23,0.23,15152462418,
601727,31/3/2020,0.0075,0.0075,,
601727,30/6/2020,0.1,0.1,15152471578,
601727,30/9/2020,0.1547,0.1547,,
601766,30/9/2008,0.14,0,,
601766,31/12/2008,0.16,0.16,11840000000,
601766,31/3/2009,0.02,0,,
601766,30/6/2009,0.05,0.05,11840000000,
601766,30/9/2009,0.09,0.09,,
601766,31/12/2009,0.14,0.14,11840000000,
601766,31/3/2010,0.03,0.03,,
601766,30/6/2010,0.09,0.09,11840000000,
601766,30/9/2010,0.15,0.15,,
601766,31/12/2010,0.21,0.21,11840000000,
601766,31/3/2011,0.08,0.08,,
601766,30/6/2011,0.17,0.17,11840000000,
601766,30/9/2011,0.24,0.24,,
601766,31/12/2011,0.33,0.33,11840000000,
601766,31/3/2012,0.09,0.09,,
601766,30/6/2012,0.15,0.15,13803000000,
601766,30/9/2012,0.21,0.21,,
601766,31/12/2012,0.3,0.3,13803000000,
601766,31/3/2013,0.06,0.06,,
601766,30/6/2013,0.11,0.11,13803000000,
601766,30/9/2013,0.18,0.18,,
601766,31/12/2013,0.3,0.3,13803000000,
601766,31/3/2014,0.06,0.06,,
601766,30/6/2014,0.15,0.15,13803000000,
601766,30/9/2014,0.29,0.29,,
601766,31/12/2014,0.39,0.39,13803000000,
601766,31/3/2015,0.07,0.07,,
601766,30/6/2015,0.17,0.17,27288759333,
601766,30/9/2015,0.29,0.29,,
601766,31/12/2015,0.43,0.43,27288759333,
601766,31/3/2016,0.07,0.07,,
601766,30/6/2016,0.18,0.18,27288759333,
601766,30/9/2016,0.28,0.28,,
601766,31/12/2016,0.41,0.41,27288759333,
601766,31/3/2017,0.04,0.04,,
601766,30/6/2017,0.13,0.12,28698864088,
601766,30/9/2017,0.24,0.24,,
601766,31/12/2017,0.38,0.37,28698864088,
601766,31/3/2018,0.04,0.04,,
601766,30/6/2018,0.14,0.14,28698864088,
601766,30/9/2018,0.26,0.26,,
601766,31/12/2018,0.39,0.39,28698864088,
601766,31/3/2019,0.06,0.06,,
601766,30/6/2019,0.17,0.16,28698864088,
601766,30/9/2019,0.29,0.29,,
601766,31/12/2019,0.41,0.4,28698864088,
601766,31/3/2020,0.03,0.02,,
601766,30/6/2020,0.13,0.13,28698864088,
601766,30/9/2020,0.24,0.23,,
601788,30/6/2009,0.42,0.42,2898000000,
601788,30/9/2009,0.63,0.63,,
601788,31/12/2009,0.92,0.92,3418000000,
601788,31/3/2010,0.1,0.1,,
601788,30/6/2010,0.24,0.24,3418000000,
601788,30/9/2010,0.41,0.41,,
601788,31/12/2010,0.64,0.64,3418000000,
601788,31/3/2011,0.16,0.16,,
601788,30/6/2011,0.33,0.33,3418000000,
601788,30/9/2011,0.4,0.4,,
601788,31/12/2011,0.45,0.45,3418000000,
601788,31/3/2012,0.1,0.1,,
601788,30/6/2012,0.24,0.24,3418000000,
601788,30/9/2012,0.28,0.28,,
601788,31/12/2012,0.29,0.29,3418000000,
601788,31/3/2013,0.16,0.16,,
601788,30/6/2013,0.24,0.24,3418000000,
601788,30/9/2013,0.15,0.15,,
601788,31/12/2013,0.06,0.06,3418000000,
601788,31/3/2014,0.07,0.07,,
601788,30/6/2014,0.11,0.11,3418000000,
601788,30/9/2014,0.26,0.26,,
601788,31/12/2014,0.6051,0.6051,3418000000,
601788,31/3/2015,0.44,0.44,,
601788,30/6/2015,1.4272,1.4272,3418000000,
601788,30/9/2015,1.7279,1.7279,,
601788,31/12/2015,2.1354,2.1354,3906698839,
601788,31/3/2016,0.1527,0.1527,,
601788,30/6/2016,0.3877,0.3877,3906698839,
601788,30/9/2016,0.6108,0.6108,,
601788,31/12/2016,0.7391,0.7391,4610787639,
601788,31/3/2017,0.1274,0.1274,,
601788,30/6/2017,0.2684,0.2684,4610787639,
601788,30/9/2017,0.4923,0.4923,,
601788,31/12/2017,0.6542,0.6542,4610787639,
601788,31/3/2018,0.1586,0.1586,,
601788,30/6/2018,0.2101,0.2101,4610787639,
601788,30/9/2018,0.26,0.26,,
601788,31/12/2018,0.0224,0.0224,4610787639,
601788,31/3/2019,0.29,0.29,,
601788,30/6/2019,0.35,0.35,4610787639,
601788,30/9/2019,0.49,0.49,,
601788,31/12/2019,0.1232,0.1232,4610787639,
601788,31/3/2020,0.24,0.24,,
601788,30/6/2020,0.4667,0.4667,4610787639,
601788,30/9/2020,0.72,0.72,,
601800,31/12/2011,0.78,0.78,14825000000,
601800,31/3/2012,0.1,0.1,,
601800,30/6/2012,0.31,0.31,16174735425,
601800,30/9/2012,0.44,0.44,,
601800,31/12/2012,0.75,0.75,16174735425,
601800,31/3/2013,0.11,0.11,,
601800,30/6/2013,0.33,0.33,16174735425,
601800,30/9/2013,0.5,0.5,,
601800,31/12/2013,0.75,0.75,16174735425,
601800,31/3/2014,0.11,0.11,,
601800,30/6/2014,0.36,0.36,16174735425,
601800,30/9/2014,0.6,0.6,,
601800,31/12/2014,0.86,0.86,16174735425,
601800,31/3/2015,0.12,0.12,,
601800,30/6/2015,0.39,0.39,16174735425,
601800,30/9/2015,0.6,0.6,,
601800,31/12/2015,0.95,0.95,16174735425,
601800,31/3/2016,0.14,0.14,,
601800,30/6/2016,0.38,0.38,16174735425,
601800,30/9/2016,0.64,0.64,,
601800,31/12/2016,0.97,0.97,16174735425,
601800,31/3/2017,0.19,0.19,,
601800,30/6/2017,0.41,0.41,16174735425,
601800,30/9/2017,0.67,0.67,,
601800,31/12/2017,1.21,1.21,16174735425,
601800,31/3/2018,0.21,0.21,,
601800,30/6/2018,0.45,0.45,16174735425,
601800,30/9/2018,0.74,0.74,,
601800,31/12/2018,1.15,1.15,16174735425,
601800,31/3/2019,0.24,0.24,,
601800,30/6/2019,0.47,0.47,16174735425,
601800,30/9/2019,0.76,0.76,,
601800,31/12/2019,1.16,1.16,16174735425,
601800,31/3/2020,0.13,0.13,,
601800,30/6/2020,0.25,0.25,16174735425,
601800,30/9/2020,0.55,0.55,,
601808,30/9/2007,0.42,0,,
601808,31/12/2007,0.54,,4495320000,
601808,31/3/2008,0.2,,,
601808,30/6/2008,0.34,,4495320000,
601808,30/9/2008,0.61,,,
601808,31/12/2008,0.69,,4495320000,
601808,31/3/2009,0.21,,,
601808,30/6/2009,0.23,0.23,4495320000,
601808,30/9/2009,0.62,0.62,,
601808,31/12/2009,0.7,0.7,4495320000,
601808,31/3/2010,0.22,,,
601808,30/6/2010,0.48,0.48,4495320000,
601808,30/9/2010,0.76,0.76,,
601808,31/12/2010,0.92,0.92,4495320000,
601808,31/3/2011,0.21,0.21,,
601808,30/6/2011,0.46,0.46,4495320000,
601808,30/9/2011,0.75,0.75,,
601808,31/12/2011,0.9,0.9,4495320000,
601808,31/3/2012,0.27,0.27,,
601808,30/6/2012,0.53,0.53,4495320000,
601808,30/9/2012,0.85,0.85,,
601808,31/12/2012,1.01,1.01,4495320000,
601808,31/3/2013,0.27,0.27,,
601808,30/6/2013,0.71,0.71,4495320000,
601808,30/9/2013,1.19,1.19,,
601808,31/12/2013,1.49,0,4495320000,
601808,31/3/2014,0.3,0,,
601808,30/6/2014,0.93,0,4771592000,
601808,30/9/2014,1.38,0,,
601808,31/12/2014,1.57,0,4771592000,
601808,31/3/2015,0.2,0,,
601808,30/6/2015,0.19,0,4771592000,
601808,30/9/2015,0.26,0,,
601808,31/12/2015,0.23,0,4771592000,
601808,31/3/2016,-0.19,0,,
601808,30/6/2016,-1.76,0,4771592000,
601808,30/9/2016,-1.91,0,,
601808,31/12/2016,-2.4,,4771592000,
601808,31/3/2017,-0.11,,,
601808,30/6/2017,-0.08,,4771592000,
601808,30/9/2017,-0.03,,,
601808,31/12/2017,0.0069,,4771592000,
601808,31/3/2018,-0.14,,,
601808,30/6/2018,-0.08,,4771592000,
601808,30/9/2018,-0.06,,,
601808,31/12/2018,0.0148,,4771592000,
601808,31/3/2019,0.0065,,,
601808,30/6/2019,0.2,,4771592000,
601808,30/9/2019,0.44,,,
601808,31/12/2019,0.5244,,4771592000,
601808,31/3/2020,0.2388,,,
601808,30/6/2020,0.36,,4771592000,
601808,30/9/2020,0.45,,,
601818,30/9/2010,0.29,0.29,,
601818,31/12/2010,0.36,0.36,40434790000,
601818,31/3/2011,0.12,0.12,,
601818,30/6/2011,0.23,0.23,40434790000,
601818,30/9/2011,0.35,0.35,,
601818,31/12/2011,0.45,0.45,40434790000,
601818,31/3/2012,0.17,0.17,,
601818,30/6/2012,0.32,0.32,40434790000,
601818,30/9/2012,0.47,0.47,,
601818,31/12/2012,0.58,0.58,40434790000,
601818,31/3/2013,0.2,0.2,,
601818,30/6/2013,0.37,0.37,40434790000,
601818,30/9/2013,0.54,0.54,,
601818,31/12/2013,0.66,0.66,46276790000,
601818,31/3/2014,0.18,0.18,,
601818,30/6/2014,0.34,0.34,46679095000,
601818,30/9/2014,0.5,0.5,,
601818,31/12/2014,0.62,0.62,46679095000,
601818,31/3/2015,0.18,0.18,,
601818,30/6/2015,0.35,0.35,46679095000,
601818,30/9/2015,0.51,0.51,,
601818,31/12/2015,0.63,0.63,46679095000,
601818,31/3/2016,0.18,0.18,,
601818,30/6/2016,0.33,0.33,46679095000,
601818,30/9/2016,0.5,0.5,,
601818,31/12/2016,0.63,0.63,46679095000,
601818,31/3/2017,0.18,0.18,,
601818,30/6/2017,0.34,0.32,46679095000,
601818,30/9/2017,0.51,0.48,,
601818,31/12/2017,0.64,0.59,52489127138,
601818,31/3/2018,0.17,0.16,,
601818,30/6/2018,0.32,0.29,52489215996,
601818,30/9/2018,0.5,0.45,,
601818,31/12/2018,0.61,0.55,52489265354,
601818,31/3/2019,0.19,0.17,,
601818,30/6/2019,0.37,0.33,52489300948,
601818,30/9/2019,0.57,0.51,,
601818,31/12/2019,0.68,0.62,52489323101,
601818,31/3/2020,0.19,0.17,,
601818,30/6/2020,0.31,0.28,52489332665,
601818,30/9/2020,0.52,0.47,,
601857,31/12/2007,0.75,0.75,1.83E+11,
601857,31/3/2008,0.14,0.14,,
601857,30/6/2008,0.26,0.26,1.83E+11,
601857,30/9/2008,0.47,0.47,,
601857,31/12/2008,0.62,0.62,1.83E+11,
601857,31/3/2009,0.1,0.1,,
601857,30/6/2009,0.27,0.27,1.83E+11,
601857,30/9/2009,0.44,0.44,,
601857,31/12/2009,0.56,0.56,1.83E+11,
601857,31/3/2010,0.18,0.18,,
601857,30/6/2010,0.36,0.36,1.83E+11,
601857,30/9/2010,0.55,0.55,,
601857,31/12/2010,0.76,0.76,1.83E+11,
601857,31/3/2011,0.2,0.2,,
601857,30/6/2011,0.36,0.36,1.83E+11,
601857,30/9/2011,0.57,0.57,,
601857,31/12/2011,0.73,0.73,1.83E+11,
601857,31/3/2012,0.21,0.21,,
601857,30/6/2012,0.34,0.34,1.83E+11,
601857,30/9/2012,0.48,0.48,,
601857,31/12/2012,0.63,0.63,1.83E+11,
601857,31/3/2013,0.2,0.2,,
601857,30/6/2013,0.36,0.36,1.83E+11,
601857,30/9/2013,0.52,0.52,,
601857,31/12/2013,0.71,0.71,1.83E+11,
601857,31/3/2014,0.19,0.19,,
601857,30/6/2014,0.37,0.37,1.83E+11,
601857,30/9/2014,0.52,0.52,,
601857,31/12/2014,0.59,0.59,1.83E+11,
601857,31/3/2015,0.03,0.03,,
601857,30/6/2015,0.14,0.14,1.83E+11,
601857,30/9/2015,0.17,0.17,,
601857,31/12/2015,0.19,0.19,1.83E+11,
601857,31/3/2016,-0.08,-0.08,,
601857,30/6/2016,0.003,0.003,1.83E+11,
601857,30/9/2016,0.01,0.01,,
601857,31/12/2016,0.04,0.04,1.83E+11,
601857,31/3/2017,0.03,0.03,,
601857,30/6/2017,0.069,0.069,1.83E+11,
601857,30/9/2017,0.09,0.09,,
601857,31/12/2017,0.12,0.12,1.83E+11,
601857,31/3/2018,0.06,0.06,,
601857,30/6/2018,0.148,0.148,1.83E+11,
601857,30/9/2018,0.263,0.263,,
601857,31/12/2018,0.29,0.29,1.83E+11,
601857,31/3/2019,0.056,0.056,,
601857,30/6/2019,0.155,0.155,1.83E+11,
601857,30/9/2019,0.204,0.204,,
601857,31/12/2019,0.25,0.25,1.83E+11,
601857,31/3/2020,-0.089,-0.089,,
601857,30/6/2020,-0.164,-0.164,1.83E+11,
601857,30/9/2020,0.055,0.055,,
601866,31/12/2007,0.36,0.36,11683125000,
601866,31/3/2008,0.04,0.04,,
601866,30/6/2008,0.06,0.06,11683125000,
601866,30/9/2008,0.04,0.04,,
601866,31/12/2008,0.011,0.011,11683125000,
601866,31/3/2009,-0.1038,-0.1038,,
601866,30/6/2009,-0.2926,-0.2926,11683125000,
601866,30/9/2009,-0.4582,-0.4582,,
601866,31/12/2009,-0.5554,-0.5554,11683125000,
601866,31/3/2010,-0.0165,-0.0165,,
601866,30/6/2010,0.1003,0.1003,11683125000,
601866,30/9/2010,0.2847,0.2847,,
601866,31/12/2010,0.3598,0.3598,11683125000,
601866,31/3/2011,-0.0125,-0.0125,,
601866,30/6/2011,-0.054,-0.054,11683125000,
601866,30/9/2011,-0.1354,-0.1354,,
601866,31/12/2011,-0.2348,-0.2348,11683125000,
601866,31/3/2012,-0.1244,-0.1244,,
601866,30/6/2012,-0.1096,-0.1096,11683125000,
601866,30/9/2012,-0.0248,-0.0248,,
601866,31/12/2012,0.0447,0.0447,11683125000,
601866,31/3/2013,-0.059,-0.059,,
601866,30/6/2013,-0.1083,-0.1083,11683125000,
601866,30/9/2013,-0.1429,-0.1429,,
601866,31/12/2013,-0.2265,-0.2265,11683125000,
601866,31/3/2014,0.0053,0.0053,,
601866,30/6/2014,0.0394,0.0394,11683125000,
601866,30/9/2014,0.0568,0.0568,,
601866,31/12/2014,0.0908,0.0908,11683125000,
601866,31/3/2015,0.0213,0.0213,,
601866,30/6/2015,0.0012,0.0012,11683125000,
601866,30/9/2015,-0.0885,-0.0885,,
601866,31/12/2015,-0.2524,-0.2524,11683125000,
601866,31/3/2016,-0.0736,-0.0736,,
601866,30/6/2016,-0.072,-0.072,11683125000,
601866,30/9/2016,-0.0543,-0.0543,,
601866,31/12/2016,0.0315,0.0315,11683125000,
601866,31/3/2017,0.0297,0.0297,,
601866,30/6/2017,0.0903,0.0903,11683125000,
601866,30/9/2017,0.0975,0.0975,,
601866,31/12/2017,0.1251,0.1251,11683125000,
601866,31/3/2018,0.024,0.024,,
601866,30/6/2018,0.028,0.028,11683125000,
601866,30/9/2018,0.0689,0.0689,,
601866,31/12/2018,0.1186,0.1186,11683125000,
601866,31/3/2019,0.0511,0.0511,,
601866,30/6/2019,0.0777,0.0777,11608125000,
601866,30/9/2019,0.1114,0.1114,,
601866,31/12/2019,0.1283,0.1283,11608125000,
601866,31/3/2020,0.0249,0.0249,,
601866,30/6/2020,0.0593,0.0593,11608125000,
601866,30/9/2020,0.1228,0.1228,,
601880,31/12/2010,0.22,0.22,4426000000,
601880,31/3/2011,0.04,0.04,,
601880,30/6/2011,0.08,0,4426000000,
601880,30/9/2011,0.12,0,,
601880,31/12/2011,0.15,0,4426000000,
601880,31/3/2012,0.04,0,,
601880,30/6/2012,0.07,0,4426000000,
601880,30/9/2012,0.1,0,,
601880,31/12/2012,0.14,0,4426000000,
601880,31/3/2013,0.04,0,,
601880,30/6/2013,0.09,0,4426000000,
601880,30/9/2013,0.13,0,,
601880,31/12/2013,0.15,0.15,4426000000,
601880,31/3/2014,0.03,0,,
601880,30/6/2014,0.06,0.06,4426000000,
601880,30/9/2014,0.09,0,,
601880,31/12/2014,0.12,0.12,4426000000,
601880,31/3/2015,0.0267,0,,
601880,30/6/2015,0.0646,0.06,4426000000,
601880,30/9/2015,0.0839,0,,
601880,31/12/2015,0.11,0.11,4426000000,
601880,31/3/2016,0.0256,0.0256,,
601880,30/6/2016,0.02,0.02,5606320000,
601880,30/9/2016,0.03,0.03,,
601880,31/12/2016,0.04,0.04,12894535999,
601880,31/3/2017,0.012,0.012,,
601880,30/6/2017,0.02,0.02,12894535999,
601880,30/9/2017,0.03,0.03,,
601880,31/12/2017,0.04,0.04,12894535999,
601880,31/3/2018,-0.005,-0.005,,
601880,30/6/2018,0.01,0.01,12894535999,
601880,30/9/2018,0.03,0.03,,
601880,31/12/2018,0.04,0.04,12894535999,
601880,31/3/2019,0.006,0.006,,
601880,30/6/2019,0.02,0.02,12894535999,
601880,30/9/2019,0.04,0.04,,
601880,31/12/2019,0.06,0.06,12894535999,
601880,31/3/2020,0.014,0.014,,
601880,30/6/2020,0.03,0.03,12894535999,
601880,30/9/2020,0.06,0.06,,
601898,31/12/2007,0.44,0.44,11733330000,
601898,31/3/2008,0.11,0.11,,
601898,30/6/2008,0.27,0.27,13258663400,
601898,30/9/2008,0.44,0.44,,
601898,31/12/2008,0.52,0.52,13258663400,
601898,31/3/2009,0.14,0.14,,
601898,30/6/2009,0.27,0.27,13258663400,
601898,30/9/2009,0.37,0.37,,
601898,31/12/2009,0.5,0.5,13258663400,
601898,31/3/2010,0.15,0.15,,
601898,30/6/2010,0.34,0.34,13258663400,
601898,30/9/2010,0.46,0.46,,
601898,31/12/2010,0.52,0.52,13258663400,
601898,31/3/2011,0.17,0.17,,
601898,30/6/2011,0.38,0.38,13258663400,
601898,30/9/2011,0.58,0.58,,
601898,31/12/2011,0.72,0.72,13258663400,
601898,31/3/2012,0.2,0.2,,
601898,30/6/2012,0.36,0.36,13258663400,
601898,30/9/2012,0.52,0.52,,
601898,31/12/2012,0.7,0.7,13258663400,
601898,31/3/2013,0.12,0.12,,
601898,30/6/2013,0.21,0.21,13258663400,
601898,30/9/2013,0.24,0.24,,
601898,31/12/2013,0.27,0.27,13258663400,
601898,31/3/2014,0.04,0.04,,
601898,30/6/2014,0.05,0.05,13258663400,
601898,30/9/2014,0.05,0.05,,
601898,31/12/2014,0.06,0.06,13258663400,
601898,31/3/2015,0.001,0.001,,
601898,30/6/2015,-0.07,-0.07,13258663400,
601898,30/9/2015,-0.13,-0.13,,
601898,31/12/2015,-0.19,-0.19,13258663400,
601898,31/3/2016,-0.017,-0.017,,
601898,30/6/2016,0.05,0.05,13258663400,
601898,30/9/2016,0.07,0.07,,
601898,31/12/2016,0.15,0.15,13258663400,
601898,31/3/2017,0.088,0.088,,
601898,30/6/2017,0.13,0.13,13258663400,
601898,30/9/2017,0.18,0.18,,
601898,31/12/2017,0.18,,13258663400,
601898,31/3/2018,0.11,,,
601898,30/6/2018,0.21,,13258663400,
601898,30/9/2018,0.31,,,
601898,31/12/2018,0.26,0.26,13258663400,
601898,31/3/2019,0.116,0.116,,
601898,30/6/2019,0.29,0.29,13258663400,
601898,30/9/2019,0.43,0.43,,
601898,31/12/2019,0.42,0.42,13258663400,
601898,31/3/2020,0.05,0.05,,
601898,30/6/2020,0.17,0.17,13258663400,
601898,30/9/2020,0.31,0.31,,
601899,30/6/2008,0.13,0.13,14541309100,
601899,30/9/2008,0.19,0.19,,
601899,31/12/2008,0.22,0.22,14541309100,
601899,31/3/2009,0.063,0.063,,
601899,30/6/2009,0.133,0.133,14541309100,
601899,30/9/2009,0.199,0.199,,
601899,31/12/2009,0.24,0.24,14541309100,
601899,31/3/2010,0.088,0.088,,
601899,30/6/2010,0.186,0.186,14541309100,
601899,30/9/2010,0.265,0.265,,
601899,31/12/2010,0.33,0.33,14541309100,
601899,31/3/2011,0.096,0.096,,
601899,30/6/2011,0.144,0.144,14541309100,
601899,30/9/2011,0.207,0.207,,
601899,31/12/2011,0.26,0.26,21811963650,
601899,31/3/2012,0.049,0.049,,
601899,30/6/2012,0.109,0.109,21811963650,
601899,30/9/2012,0.166,0.166,,
601899,31/12/2012,0.24,0.24,21811963650,
601899,31/3/2013,0.033,0.033,,
601899,30/6/2013,0.05,0.05,21811963650,
601899,30/9/2013,0.082,0.082,,
601899,31/12/2013,0.1,0.1,21700157650,
601899,31/3/2014,0.024,0.024,,
601899,30/6/2014,0.051,0.051,21645855650,
601899,30/9/2014,0.091,0.091,,
601899,31/12/2014,0.11,0.11,21572813650,
601899,31/3/2015,0.019,0.019,,
601899,30/6/2015,0.062,0.062,21543243650,
601899,30/9/2015,0.078,0.078,,
601899,31/12/2015,0.08,0.08,21543243650,
601899,31/3/2016,0.003,0.003,,
601899,30/6/2016,0.025,0.025,23031218891,
601899,30/9/2016,0.066,0.066,,
601899,31/12/2016,0.09,0.09,23031218891,
601899,31/3/2017,0.047,0.047,,
601899,30/6/2017,0.069,0.069,23031218891,
601899,30/9/2017,0.1,0.1,,
601899,31/12/2017,0.16,0.16,23031218891,
601899,31/3/2018,0.047,0.047,,
601899,30/6/2018,0.11,0.11,23031218891,
601899,30/9/2018,0.146,0.146,,
601899,31/12/2018,0.18,0.18,23031218891,
601899,31/3/2019,0.038,0.038,,
601899,30/6/2019,0.08,,23031218891,
601899,30/9/2019,0.131,0.131,,
601899,31/12/2019,0.18,0.18,25377259946,
601899,31/3/2020,0.041,0.041,,
601899,30/6/2020,0.095,0.095,25377259946,
601899,30/9/2020,0.18,0.18,,
601919,30/6/2007,0.12,0.12,8919337233,
601919,30/9/2007,0.2,0.2,,
601919,31/12/2007,2.05,2.05,10216274357,
601919,31/3/2008,0.6,0.6,,
601919,30/6/2008,1.39,1.39,10216274357,
601919,30/9/2008,1.93,1.93,,
601919,31/12/2008,1.06,1.06,10216274357,
601919,31/3/2009,-0.33,-0.33,,
601919,30/6/2009,-0.45,-0.45,10216274357,
601919,30/9/2009,-0.52,-0.52,,
601919,31/12/2009,-0.74,-0.74,10216274357,
601919,31/3/2010,0.09,0.09,,
601919,30/6/2010,0.35,0.35,10216274357,
601919,30/9/2010,0.55,0.55,,
601919,31/12/2010,0.66,0.66,10216274357,
601919,31/3/2011,-0.05,-0.05,,
601919,30/6/2011,-0.27,-0.27,10216274357,
601919,30/9/2011,-0.47,-0.47,,
601919,31/12/2011,-1.02,-1.02,10216274357,
601919,31/3/2012,-0.26,-0.26,,
601919,30/6/2012,-0.48,-0.48,10216274357,
601919,30/9/2012,-0.63,-0.63,,
601919,31/12/2012,-0.94,-0.94,10216274357,
601919,31/3/2013,-0.19,-0.19,,
601919,30/6/2013,-0.1,-0.1,10216274357,
601919,30/9/2013,-0.2,-0.2,,
601919,31/12/2013,0.02,0.02,10216274357,
601919,31/3/2014,-0.18,-0.18,,
601919,30/6/2014,-0.22,-0.22,10216274357,
601919,30/9/2014,-0.06,-0.06,,
601919,31/12/2014,0.04,0.04,10216274357,
601919,31/3/2015,-0.1,-0.1,,
601919,30/6/2015,0.19,0.19,10216274357,
601919,30/9/2015,0.02,0.02,,
601919,31/12/2015,0.03,0.03,10216274357,
601919,31/3/2016,-0.44,-0.44,,
601919,30/6/2016,-0.71,-0.71,10216274357,
601919,30/9/2016,-0.9,-0.9,,
601919,31/12/2016,-0.97,-0.97,10216274357,
601919,31/3/2017,0.03,0.03,,
601919,30/6/2017,0.18,0.18,10216274357,
601919,30/9/2017,0.27,0.27,,
601919,31/12/2017,0.26,0.26,10216274357,
601919,31/3/2018,0.02,0.02,,
601919,30/6/2018,0.004,0.004,10216274357,
601919,30/9/2018,0.08,0.08,,
601919,31/12/2018,0.12,0.12,10216274357,
601919,31/3/2019,0.06,0.06,,
601919,30/6/2019,0.1,0.1,12259529227,
601919,30/9/2019,0.18,0.18,,
